Raw Yaw,Raw Pitch,Raw Roll,Speed Yaw, Speed Pitch,Speed Roll
2493,1e8d,1f1a,-65,12.1,5.05
2493,1e8d,1f1a,-65,12.1,5.05
239d,1ead,1fdd,-52.7,10.5,-4.7
239d,1ead,1fdd,-52.7,10.5,-4.7
2305,1ec3,1fbf,-45.1,9.4,-3.2
225e,1edc,1f32,-36.75,8.15,3.85
21ea,1ef1,1ea4,-30.95,7.1,10.95
21ad,1ef4,1dbb,-27.9,6.95,22.6
2190,1ef8,1c89,-26.45,6.75,37.9
2177,1f03,1b62,-25.2,6.2,52.65
2160,1f09,1bf0,-24.05,5.9,45.55
2155,1f18,1da3,-23.5,5.15,23.8
2161,1f20,1e0d,-24.1,4.75,18.5
214a,1f19,1d74,-22.95,5.1,26.15
210d,1f20,1d04,-19.9,4.75,31.75
2063,1f2c,1d16,-11.4,4.15,30.85
2063,1f2c,1d16,-11.4,4.15,30.85
2042,1f34,1deb,-9.75,3.75,20.2
201c,1f45,1.00E+80,-7.85,2.9,12.75
202e,1f39,1ea5,-8.75,3.5,10.9
2050,1f42,1f1d,-10.45,3.05,4.9
20ba,1f32,1fca,-15.75,3.85,-3.75
20ba,1f32,1fca,-15.75,3.85,-3.75
2116,1f29,1fcc,-20.35,4.3,-3.85
2184,1f25,1f7b,-25.85,4.5,0.2
2184,1f25,1f7b,-25.85,4.5,0.2
2192,1f1e,1f24,-26.55,4.85,4.55
21ce,1f1b,1f54,-29.55,5,2.15
2209,1f01,1fb7,-32.5,6.3,-2.8
227e,1f04,1ff6,-38.35,6.15,-5.95
22f2,1f02,1fae,-44.15,6.25,-2.35
233c,1ef0,1f3b,-47.85,7.15,3.4
239b,1ee5,1fb5,-52.6,7.7,-2.7
23ca,1ef1,1f1d,-54.95,7.1,4.9
23f8,1ef0,1f10,-57.25,7.15,5.55
23d9,1ee1,1f20,-55.7,7.9,4.75
23d9,1ee1,1f20,-55.7,7.9,4.75
2395,1eef,1f79,-52.3,7.2,0.3
2361,1efb,1f88,-49.7,6.6,-0.45
2.20E+02,1f04,1e9a,-43.3,6.15,11.45
2.20E+02,1f04,1e9a,-43.3,6.15,11.45
229d,1f05,1ecb,-39.9,6.1,9
2273,1f0b,1f30,-37.8,5.8,3.95
225d,1f0c,1f86,-36.7,5.75,-0.35
2252,1f0e,1fdc,-36.15,5.65,-4.65
2264,1f0f,1f62,-37.05,5.6,1.45
2276,1f12,1ece,-37.95,5.45,8.85
227b,1f0a,1.00E+42,-38.2,5.85,15.85
2276,1f1a,1ded,-37.95,5.05,20.1
2270,1f19,1d91,-37.65,5.1,24.7
2282,1f15,1d68,-38.55,5.3,26.75
22ac,1f16,1d46,-40.65,5.25,28.45
22a3,1f17,1d1a,-40.2,5.2,30.65
22a1,1f19,1d6a,-40.1,5.1,26.65
2290,1f22,1d8a,-39.25,4.65,25.05
22a4,1f19,1.00E+21,-40.25,5.1,17.5
22a4,1f19,1.00E+21,-40.25,5.1,17.5
2297,1f28,1.00E+44,-39.6,4.35,15.75
21fb,1f2b,1.00E+80,-31.8,4.2,12.75
21de,1f2c,1eaf,-30.35,4.15,10.4
21d0,1f3b,1e6d,-29.65,3.4,13.7
21c8,1f35,1e3a,-29.25,3.7,16.25
21b8,1f3c,1e6f,-28.45,3.35,13.6
2192,1f35,1f27,-26.55,3.7,4.4
2188,1f39,1f62,-26.05,3.5,1.45
2173,1f3b,1f42,-25,3.4,3.05
216e,1f3a,1f46,-24.75,3.45,2.85
2180,1f3e,1f37,-25.65,3.25,3.6
21ad,1f36,1f49,-27.9,3.65,2.7
2.10E+02,1f37,1f50,-30.5,3.6,2.35
2241,1f3e,1f13,-35.3,3.25,5.4
2241,1f3e,1f13,-35.3,3.25,5.4
2257,1f3c,1f42,-36.4,3.35,3.05
2278,1f39,1ee9,-38.05,3.5,7.5
22a6,1f2f,1ef1,-40.35,4,7.1
22f9,1f31,1ee3,-44.5,3.9,7.8
237c,1f28,1.00E+93,-51.05,4.35,11.8
237c,1f28,1.00E+93,-51.05,4.35,11.8
23ce,1f3d,1eaf,-55.15,3.3,10.4
242a,1f42,1e9f,-59.75,3.05,11.2
249b,1f2e,1f39,-65.4,4.05,3.5
253a,1f36,1f67,-73.35,3.65,1.2
257e,1f35,1fb2,-76.75,3.7,-2.55
25c0,1f37,1fbd,-80.05,3.6,-3.1
25c9,1f2e,1ff8,-80.5,4.05,-6.05
25b0,1f2c,1faa,-79.25,4.15,-2.15
25b0,1f2c,1faa,-79.25,4.15,-2.15
257e,1f2f,1f78,-76.75,4,0.35
250b,1f37,1f5a,-71,3.6,1.85
250b,1f37,1f5a,-71,3.6,1.85
2486,1f33,1f96,-64.35,3.8,-1.15
2486,1f33,1f96,-64.35,3.8,-1.15
23d2,1f33,1f97,-55.35,3.8,-1.2
23d2,1f33,1f97,-55.35,3.8,-1.2
2366,1f3c,1ef0,-49.95,3.35,7.15
2312,1f44,1f13,-45.75,2.95,5.4
22da,1f49,1ee0,-42.95,2.7,7.95
22da,1f49,1ee0,-42.95,2.7,7.95
2295,1f40,1ece,-39.5,3.15,8.85
223d,1f37,1ecd,-35.1,3.6,8.9
2224,1f3d,1ed4,-33.85,3.3,8.55
2203,1f47,1f10,-32.2,2.8,5.55
2.10E+04,1f47,1f58,-30.6,2.8,1.95
21d7,1f4a,1fa3,-30,2.65,-1.8
21bf,1f3f,1fb6,-28.8,3.2,-2.75
21ae,1f49,1f86,-27.95,2.7,-0.35
21ba,1f44,1fd7,-28.55,2.95,-4.4
21c5,1f44,1fdb,-29.1,2.95,-4.6
2246,1f3b,1fcd,-35.55,3.4,-3.9
2246,1f3b,1fcd,-35.55,3.4,-3.9
22a2,1f3e,1faa,-40.15,3.25,-2.15
22a2,1f3e,1faa,-40.15,3.25,-2.15
22a4,1f3e,1f46,-40.25,3.25,2.85
2299,1f36,1f6a,-39.7,3.65,1.05
2286,1f33,1f88,-38.75,3.8,-0.45
2272,1f2a,1f68,-37.75,4.25,1.15
225d,1f39,1f62,-36.7,3.5,1.45
2263,1f40,1f45,-37,3.15,2.9
228c,1f3e,1fbd,-39.05,3.25,-3.1
22ac,1f3b,2013,-40.65,3.4,-7.4
22db,1f2d,201e,-43,4.1,-7.95
2.20E+09,1f2a,1fd7,-43.65,4.25,-4.4
231e,1f27,1fb7,-46.35,4.4,-2.8
234d,1f32,1fca,-48.7,3.85,-3.75
2351,1f39,2007,-48.9,3.5,-6.8
2351,1f39,2007,-48.9,3.5,-6.8
236e,1f2c,1f8b,-50.35,4.15,-0.6
23a2,1f30,1f69,-52.95,3.95,1.1
2.30E+07,1f33,1f3e,-56.35,3.8,3.25
2414,1f30,1fd1,-58.65,3.95,-4.1
2424,1f22,2028,-59.45,4.65,-8.45
2439,1f29,200b,-60.5,4.3,-7
248f,1f2c,1ff3,-64.8,4.15,-5.8
248f,1f2c,1ff3,-64.8,4.15,-5.8
246d,1f1a,203f,-63.1,5.05,-9.6
246d,1f1a,203f,-63.1,5.05,-9.6
2391,1f26,1ffa,-52.1,4.45,-6.15
2391,1f26,1ffa,-52.1,4.45,-6.15
2322,1f29,1-Feb,-46.55,4.3,-5.4
229e,1f32,1fab,-39.95,3.85,-2.2
22c2,1f2b,1f0c,-41.75,4.2,5.75
22c2,1f2b,1f0c,-41.75,4.2,5.75
22f3,1f29,1f2d,-44.2,4.3,4.1
2322,1f2c,1f5d,-46.55,4.15,1.7
2384,1f1b,1fa1,-51.45,5,-1.7
2411,1f1f,201a,-58.5,4.8,-7.75
2474,1f14,1fe7,-63.45,5.35,-5.2
24f2,1f15,1fa4,-69.75,5.3,-1.85
2574,1f05,1f61,-76.25,6.1,1.5
2618,1f0c,1f70,-84.45,5.75,0.75
26fa,1efd,200e,-95.75,6.5,-7.15
26fa,1efd,200e,-95.75,6.5,-7.15
2681,1eea,2078,-89.7,7.45,-12.45
2607,1ee9,1ff7,-83.6,7.5,-6
2607,1ee9,1ff7,-83.6,7.5,-6
2555,1efd,1ff7,-74.7,6.5,-6
23f0,1f15,1fba,-56.85,5.3,-2.95
23f0,1f15,1fba,-56.85,5.3,-2.95
22a9,1f20,201f,-40.5,4.75,-8
22a9,1f20,201f,-40.5,4.75,-8
21ef,1f17,2024,-31.2,5.2,-8.25
21ef,1f17,2024,-31.2,5.2,-8.25
21ec,1f1f,1f8d,-31.05,4.8,-0.7
21ec,1f1f,1f8d,-31.05,4.8,-0.7
2239,1f25,1f0e,-34.9,4.5,5.65
231a,1f1f,1ed0,-46.15,4.8,8.75
231a,1f1f,1ed0,-46.15,4.8,8.75
239c,1f16,1ea5,-52.65,5.25,10.9
2.30E+01,1f12,1f36,-56.05,5.45,3.65
2402,1f09,1fbd,-57.75,5.9,-3.1
2422,1f07,203b,-59.35,6,-9.4
2450,1f00,1fd8,-61.65,6.35,-4.45
2450,1f00,1fd8,-61.65,6.35,-4.45
23f8,1f11,1f8b,-57.25,5.5,-0.6
23ba,1f01,1f2e,-54.15,6.3,4.05
239f,1f03,1ecd,-52.8,6.2,8.9
239f,1f03,1ecd,-52.8,6.2,8.9
236f,1f27,1.00E+68,-50.4,4.4,13.95
236f,1f27,1.00E+68,-50.4,4.4,13.95
2314,1f20,1e5e,-45.85,4.75,14.45
22b7,1f28,1eb7,-41.2,4.35,10
2217,1f1f,1ed9,-33.2,4.8,8.3
217b,1f2a,1eee,-25.4,4.25,7.25
2.00E+03,1f3b,1.00E+82,-17.75,3.4,12.65
206b,1f42,1.00E+49,-11.8,3.05,15.5
2035,1f4a,1.00E+45,-9.1,2.65,15.7
2045,1f47,1.00E+74,-9.9,2.8,13.35
208d,1f3b,1e8b,-13.5,3.4,12.2
210b,1f39,1ecf,-19.8,3.5,8.8
2172,1f42,1f4d,-24.95,3.05,2.5
2.10E+04,1f32,1f8d,-30.6,3.85,-0.7
2222,1f39,1fc2,-33.75,3.5,-3.35
2213,1f34,1fef,-33,3.75,-5.6
2.10E+10,1f33,1fc6,-30.9,3.8,-3.55
21ab,1f2c,1f82,-27.8,4.15,-0.15
2161,1f3f,1f49,-24.1,3.2,2.7
2129,1f31,1f4a,-21.3,3.9,2.65
211a,1f31,1f54,-20.55,3.9,2.15
211a,1f31,1f54,-20.55,3.9,2.15
2145,1f3b,1f86,-22.7,3.4,-0.35
216b,1f3b,1f6c,-24.6,3.4,0.95
2161,1f32,1f79,-24.1,3.85,0.3
2113,1f3f,1f14,-20.2,3.2,5.35
2113,1f3f,1f14,-20.2,3.2,5.35
20db,1f3a,1ede,-17.4,3.45,8.05
20ab,1f42,1f65,-15,3.05,1.3
206d,1f3d,1fe8,-11.9,3.3,-5.25
2014,1f3b,1fae,-7.45,3.4,-2.35
1fae,1f3e,1f97,-2.35,3.25,-1.2
1f97,1f44,1fda,-1.2,2.95,-4.55
1f8a,1f41,202a,-0.55,3.1,-8.55
1f8c,1f1d,209c,-0.65,4.9,-14.25
1f7d,1f3b,2173,0.1,3.4,-25
1f80,1f4e,2085,-0.05,2.45,-13.1
1f90,1f51,1c7c,-0.85,2.3,38.55
1f90,1f51,1c7c,-0.85,2.3,38.55
1f94,1f53,1b92,-1.05,2.2,50.25
1fac,1f4f,1af0,-2.25,2.4,58.35
1fa4,1f4b,1a9e,-1.85,2.6,62.45
1faf,1f49,1a82,-2.4,2.7,63.85
1fad,1f54,1aa2,-2.3,2.15,62.25
1faa,1f42,1b15,-2.15,3.05,56.5
1fa7,1f43,1bb2,-2,3,48.65
1f9f,1f48,1c77,-1.6,2.75,38.8
1fa1,1f48,1d62,-1.7,2.75,27.05
1f96,1f41,1e4d,-1.15,3.1,15.3
1f98,1f41,1f40,-1.25,3.1,3.15
1f89,1f44,202c,-0.5,2.95,-8.65
1f8b,1f42,2.00E+09,-0.6,3.05,-18.05
1f8c,1f45,2191,-0.65,2.9,-26.5
1f83,1f3f,224f,-0.2,3.2,-36
1f83,1f3f,224f,-0.2,3.2,-36
1f89,1f3b,2258,-0.5,3.4,-36.45
1f8a,1f38,2235,-0.55,3.55,-34.7
1f8c,1f47,21ea,-0.65,2.8,-30.95
1f88,1f40,2163,-0.45,3.15,-24.2
1f8f,1f3b,20b8,-0.8,3.4,-15.65
1f92,1f41,200a,-0.95,3.1,-6.95
1f95,1f45,1f50,-1.1,2.9,2.35
1f96,1f4e,1ea1,-1.15,2.45,11.1
1fa0,1f45,1d99,-1.65,2.9,24.3
1fa0,1f45,1d99,-1.65,2.9,24.3
1f98,1f49,1d57,-1.25,2.7,27.6
1f9c,1f51,1d3b,-1.45,2.3,29
1fa5,1f4a,1d42,-1.9,2.65,28.65
1f9c,1f3d,1d7e,-1.45,3.3,25.65
1f9a,1f4c,1dc1,-1.35,2.55,22.3
1f9f,1f48,1e1f,-1.6,2.75,17.6
1f99,1f46,1e8b,-1.3,2.85,12.2
1f99,1f3a,1f78,-1.3,3.45,0.35
1f99,1f3a,1f78,-1.3,3.45,0.35
1f90,1f41,2029,-0.85,3.1,-8.5
1f90,1f41,2029,-0.85,3.1,-8.5
1f90,1f40,2075,-0.85,3.15,-12.3
1f90,1f40,2075,-0.85,3.15,-12.3
1f90,1f40,2075,-0.85,3.15,-12.3
1f90,1f43,2074,-0.85,3,-12.25
1f8a,1f41,203b,-0.55,3.1,-9.4
1f8f,1f3f,1ffa,-0.8,3.2,-6.15
1f9d,1f45,1faf,-1.5,2.9,-2.4
1f9b,1f42,1f58,-1.4,3.05,1.95
1f96,1f42,1f0d,-1.15,3.05,5.7
1f98,1f45,1ec0,-1.25,2.9,9.55
1f90,1f48,1e9f,-0.85,2.75,11.2
1f91,1f45,1e8b,-0.9,2.9,12.2
1f9d,1f47,1e7d,-1.5,2.8,12.9
1f9c,1f48,1.00E+96,-1.45,2.75,11.65
1f94,1f40,1eb2,-1.05,3.15,10.25
1f96,1f4e,1eda,-1.15,2.45,8.25
1f99,1f46,1f13,-1.3,2.85,5.4
1f98,1f44,1f38,-1.25,2.95,3.55
1f8e,1f44,1f8f,-0.75,2.95,-0.8
1f8e,1f44,1f8f,-0.75,2.95,-0.8
1f8e,1f43,1f9f,-0.75,3,-1.6
1f8c,1f4b,1fa1,-0.65,2.6,-1.7
1f9c,1f43,1f93,-1.45,3,-1
1f8e,1f43,1f81,-0.75,3,-0.1
1f9a,1f41,1f58,-1.35,3.1,1.95
1f9a,1f41,1f58,-1.35,3.1,1.95
1f9b,1f47,1f21,-1.4,2.8,4.7
1f9b,1f47,1f21,-1.4,2.8,4.7
1f9b,1f48,1f0d,-1.4,2.75,5.7
1f91,1f4e,1f0c,-0.9,2.45,5.75
1f9e,1f48,1f0d,-1.55,2.75,5.7
1f98,1f4c,1f15,-1.25,2.55,5.3
1f92,1f46,1f3a,-0.95,2.85,3.45
1f92,1f46,1f3a,-0.95,2.85,3.45
1f89,1f4b,1f5f,-0.5,2.6,1.6
1f89,1f4b,1f5f,-0.5,2.6,1.6
1f92,1f4a,1f5c,-0.95,2.65,1.75
1f92,1f4a,1f5c,-0.95,2.65,1.75
1f8d,1f44,1f3f,-0.7,2.95,3.2
1f8d,1f44,1f3f,-0.7,2.95,3.2
1f9a,1f48,1f34,-1.35,2.75,3.75
1f9d,1f4a,1f28,-1.5,2.65,4.35
1f8f,1f45,1f19,-0.8,2.9,5.1
1fa0,1f42,1f21,-1.65,3.05,4.7
1f91,1f4c,1f2e,-0.9,2.55,4.05
1f91,1f4c,1f2e,-0.9,2.55,4.05
1f8a,1f48,1f33,-0.55,2.75,3.8
1f8e,1f4d,1f49,-0.75,2.5,2.7
1f8b,1f45,1f49,-0.6,2.9,2.7
1f96,1f4a,1f4f,-1.15,2.65,2.4
1f94,1f46,1f4e,-1.05,2.85,2.45
1f8c,1f49,1f4e,-0.65,2.7,2.45
1f90,1f48,1f41,-0.85,2.75,3.1
1f94,1f3a,1f2c,-1.05,3.45,4.15
1f89,1f43,1f2d,-0.5,3,4.1
1f89,1f43,1f2d,-0.5,3,4.1
1f9d,1f4a,1f38,-1.5,2.65,3.55
1f9d,1f4a,1f38,-1.5,2.65,3.55
1f97,1f49,1f3b,-1.2,2.7,3.4
1f97,1f49,1f3b,-1.2,2.7,3.4
1f8e,1f49,1f4f,-0.75,2.7,2.4
1f8e,1f49,1f4f,-0.75,2.7,2.4
1f9b,1f44,1f4d,-1.4,2.95,2.5
1f97,1f43,1f44,-1.2,3,2.95
1f99,1f46,1f3e,-1.3,2.85,3.25
1f94,1f49,1f30,-1.05,2.7,3.95
1f94,1f49,1f30,-1.05,2.7,3.95
1f92,1f46,1f34,-0.95,2.85,3.75
1f9a,1f48,1f37,-1.35,2.75,3.6
1f9a,1f48,1f37,-1.35,2.75,3.6
1f8f,1f3c,1f43,-0.8,3.35,3
1f8f,1f3c,1f43,-0.8,3.35,3
1f97,1f46,1f47,-1.2,2.85,2.8
1f9a,1f43,1f3f,-1.35,3,3.2
1f9a,1f43,1f3f,-1.35,3,3.2
1f92,1f49,1f3e,-0.95,2.7,3.25
1f92,1f49,1f3e,-0.95,2.7,3.25
1f8f,1f42,1f37,-0.8,3.05,3.6
1f97,1f49,1f2b,-1.2,2.7,4.2
1f9a,1f4d,1f2d,-1.35,2.5,4.1
1f90,1f4a,1f37,-0.85,2.65,3.6
1f91,1f46,1f3c,-0.9,2.85,3.35
1f91,1f46,1f3c,-0.9,2.85,3.35
1f9a,1f44,1f44,-1.35,2.95,2.95
1f92,1f41,1f45,-0.95,3.1,2.9
1f8e,1f41,1f3e,-0.75,3.1,3.25
1f97,1f4a,1f3f,-1.2,2.65,3.2
1f97,1f4a,1f3f,-1.2,2.65,3.2
1f9c,1f41,1f3c,-1.45,3.1,3.35
1f95,1f4b,1f32,-1.1,2.6,3.85
1f90,1f41,1f34,-0.85,3.1,3.75
1f92,1f44,1f34,-0.95,2.95,3.75
1f8e,1f47,1f3c,-0.75,2.8,3.35
1f8e,1f47,1f3c,-0.75,2.8,3.35
1f96,1f4b,1f3c,-1.15,2.6,3.35
1f9a,1f4d,1f4e,-1.35,2.5,2.45
1f9b,1f46,1f3d,-1.4,2.85,3.3
1f99,1f44,1f4a,-1.3,2.95,2.65
1f8d,1f47,1f3b,-0.7,2.8,3.4
1f9a,1f42,1f39,-1.35,3.05,3.5
1f94,1f4c,1f3c,-1.05,2.55,3.35
1f8b,1f45,1f3a,-0.6,2.9,3.45
1f8b,1f45,1f3a,-0.6,2.9,3.45
1f99,1f49,1f3c,-1.3,2.7,3.35
1f9d,1f4b,1f36,-1.5,2.6,3.65
1f9d,1f4b,1f36,-1.5,2.6,3.65
1f90,1f42,1f4b,-0.85,3.05,2.6
1f90,1f42,1f4b,-0.85,3.05,2.6
1f99,1f44,1f40,-1.3,2.95,3.15
1f88,1f4b,1f39,-0.45,2.6,3.5
1f8b,1f44,1f37,-0.6,2.95,3.6
1f8b,1f44,1f37,-0.6,2.95,3.6
1f8a,1f4b,1f3e,-0.55,2.6,3.25
1f8a,1f4b,1f3e,-0.55,2.6,3.25
1f9a,1f40,1f38,-1.35,3.15,3.55
1f95,1f41,1f38,-1.1,3.1,3.55
1f96,1f4b,1f43,-1.15,2.6,3
1f96,1f4b,1f43,-1.15,2.6,3
1f8f,1f43,1f3a,-0.8,3,3.45
1f9b,1f4a,1f3e,-1.4,2.65,3.25
1f97,1f46,1f35,-1.2,2.85,3.7
1f98,1f42,1f43,-1.25,3.05,3
1f97,1f48,1f3c,-1.2,2.75,3.35
1f9f,1f40,1f33,-1.6,3.15,3.8
1f98,1f46,1f36,-1.25,2.85,3.65
1f99,1f46,1f33,-1.3,2.85,3.8
1f8f,1f41,1f3b,-0.8,3.1,3.4
1f97,1f45,1f3f,-1.2,2.9,3.2
1f9c,1f4b,1f3c,-1.45,2.6,3.35
1f9c,1f4b,1f3c,-1.45,2.6,3.35
1f97,1f47,1f3c,-1.2,2.8,3.35
1f97,1f47,1f3c,-1.2,2.8,3.35
1f95,1f4a,1f3c,-1.1,2.65,3.35
1f95,1f47,1f3e,-1.1,2.8,3.25
1f92,1f42,1f3b,-0.95,3.05,3.4
1f92,1f42,1f3b,-0.95,3.05,3.4
1f94,1f47,1f45,-1.05,2.8,2.9
1f93,1f41,1f3f,-1,3.1,3.2
1f9e,1f47,1f38,-1.55,2.8,3.55
1f9e,1f47,1f38,-1.55,2.8,3.55
1fa0,1f47,1f39,-1.65,2.8,3.5
1f98,1f4c,1f3d,-1.25,2.55,3.3
1f98,1f4c,1f3d,-1.25,2.55,3.3
1f92,1f46,1f3a,-0.95,2.85,3.45
1f91,1f4e,1f3a,-0.9,2.45,3.45
1f8f,1f4a,1f42,-0.8,2.65,3.05
1f9b,1f45,1f41,-1.4,2.9,3.1
1f8e,1f48,1f3d,-0.75,2.75,3.3
1f94,1f43,1f3d,-1.05,3,3.3
1f8c,1f47,1f32,-0.65,2.8,3.85
1f99,1f49,1f38,-1.3,2.7,3.55
1f95,1f43,1f41,-1.1,3,3.1
1f98,1f3e,1f31,-1.25,3.25,3.9
1f97,1f4b,1f38,-1.2,2.6,3.55
1f9d,1f4c,1f3f,-1.5,2.55,3.2
1f98,1f49,1f42,-1.25,2.7,3.05
1f98,1f49,1f42,-1.25,2.7,3.05
1f96,1f45,1f3d,-1.15,2.9,3.3
1f96,1f45,1f3d,-1.15,2.9,3.3
1f8d,1f4d,1f3c,-0.7,2.5,3.35
1f8d,1f4d,1f3c,-0.7,2.5,3.35
1f8e,1f40,1f33,-0.75,3.15,3.8
1f8e,1f40,1f33,-0.75,3.15,3.8
1f8d,1f49,1f3a,-0.7,2.7,3.45
1f96,1f4b,1f3b,-1.15,2.6,3.4
1f97,1f43,1f37,-1.2,3,3.6
1f8c,1f4a,1f3a,-0.65,2.65,3.45
1f97,1f49,1f3c,-1.2,2.7,3.35
1f91,1f46,1f49,-0.9,2.85,2.7
1f91,1f46,1f3f,-0.9,2.85,3.2
1f94,1f47,1f3a,-1.05,2.8,3.45
1f8b,1f3a,1f39,-0.6,3.45,3.5
1f8c,1f47,1f3a,-0.65,2.8,3.45
1f8e,1f50,1f3a,-0.75,2.35,3.45
1f8f,1f4d,1f3f,-0.8,2.5,3.2
1f90,1f44,1f32,-0.85,2.95,3.85
1f90,1f44,1f32,-0.85,2.95,3.85
1f9c,1f4d,1f40,-1.45,2.5,3.15
1f8e,1f46,1f40,-0.75,2.85,3.15
1f8e,1f46,1f3e,-0.75,2.85,3.25
1f97,1f46,1f3c,-1.2,2.85,3.35
1f92,1f50,1f46,-0.95,2.35,2.85
1f90,1f3f,1f36,-0.85,3.2,3.65
1f8f,1f40,1f3c,-0.8,3.15,3.35
1f9a,1f4a,1f3c,-1.35,2.65,3.35
1f8e,1f4c,1f40,-0.75,2.55,3.15
1f88,1f46,1f44,-0.45,2.85,2.95
1f8c,1f44,1f3e,-0.65,2.95,3.25
1f8c,1f44,1f3e,-0.65,2.95,3.25
1f9d,1f45,1f3a,-1.5,2.9,3.45
1f91,1f4d,1f3d,-0.9,2.5,3.3
1f91,1f4d,1f3d,-0.9,2.5,3.3
1f94,1f46,1f3f,-1.05,2.85,3.2
1f94,1f46,1f3f,-1.05,2.85,3.2
1f9a,1f4b,1f3e,-1.35,2.6,3.25
1f9b,1f48,1f3b,-1.4,2.75,3.4
1f9c,1f48,1f3b,-1.45,2.75,3.4
1f9b,1f45,1f44,-1.4,2.9,2.95
1f8f,1f3e,1f3b,-0.8,3.25,3.4
1f93,1f46,1f3c,-1,2.85,3.35
1fa1,1f4a,1f3a,-1.7,2.65,3.45
1fa0,1f4d,1f38,-1.65,2.5,3.55
1f8f,1f3f,1f37,-0.8,3.2,3.6
1f90,1f41,1f42,-0.85,3.1,3.05
1f98,1f3d,1f43,-1.25,3.3,3
1f90,1f45,1f3a,-0.85,2.9,3.45
1f91,1f44,1f38,-0.9,2.95,3.55
1fa1,1f46,1f39,-1.7,2.85,3.5
1fa1,1f46,1f39,-1.7,2.85,3.5
1f92,1f3d,1f41,-0.95,3.3,3.1
1f95,1f48,1f38,-1.1,2.75,3.55
1f99,1f42,1f39,-1.3,3.05,3.5
1f99,1f42,1f39,-1.3,3.05,3.5
1f8f,1f44,1f38,-0.8,2.95,3.55
1f91,1f4e,1f42,-0.9,2.45,3.05
1f95,1f41,1f40,-1.1,3.1,3.15
1f95,1f41,1f40,-1.1,3.1,3.15
1f93,1f48,1f44,-1,2.75,2.95
1f8e,1f4a,1f44,-0.75,2.65,2.95
1f8e,1f48,1f3c,-0.75,2.75,3.35
1f9a,1f44,1f3b,-1.35,2.95,3.4
1f95,1f48,1f40,-1.1,2.75,3.15
1f97,1f44,1f41,-1.2,2.95,3.1
1f94,1f49,1f3e,-1.05,2.7,3.25
1f95,1f44,1f41,-1.1,2.95,3.1
1f9a,1f45,1f3a,-1.35,2.9,3.45
1f9a,1f45,1f3a,-1.35,2.9,3.45
1f88,1f48,1f41,-0.45,2.75,3.1
1f97,1f44,1f43,-1.2,2.95,3
1f91,1f47,1f40,-0.9,2.8,3.15
1f9c,1f47,1f40,-1.45,2.8,3.15
1f91,1f3c,1f38,-0.9,3.35,3.55
1f9d,1f44,1f3b,-1.5,2.95,3.4
1f95,1f4a,1f3b,-1.1,2.65,3.4
1f9b,1f46,1f35,-1.4,2.85,3.7
1f98,1f45,1f39,-1.25,2.9,3.5
1f9c,1f42,1f41,-1.45,3.05,3.1
1f9c,1f42,1f41,-1.45,3.05,3.1
1f93,1f45,1f36,-1,2.9,3.65
1f9a,1f4f,1f3e,-1.35,2.4,3.25
1f9a,1f4f,1f3e,-1.35,2.4,3.25
1f8f,1f42,1f38,-0.8,3.05,3.55
1f8f,1f43,1f3d,-0.8,3,3.3
1f93,1f45,1f33,-1,2.9,3.8
1f93,1f45,1f33,-1,2.9,3.8
1f99,1f3f,1f3f,-1.3,3.2,3.2
1f99,1f3f,1f3f,-1.3,3.2,3.2
1f9a,1f40,1f3b,-1.35,3.15,3.4
1f98,1f4a,1f3b,-1.25,2.65,3.4
1f99,1f42,1f3a,-1.3,3.05,3.45
1f99,1f45,1f3c,-1.3,2.9,3.35
1f8d,1f44,1f3f,-0.7,2.95,3.2
1f8b,1f49,1f38,-0.6,2.7,3.55
1f8c,1f49,1f3a,-0.65,2.7,3.45
1f94,1f43,1f3d,-1.05,3,3.3
1f94,1f43,1f3d,-1.05,3,3.3
1f90,1f48,1f41,-0.85,2.75,3.1
1f95,1f49,1f42,-1.1,2.7,3.05
1f9e,1f46,1f3c,-1.55,2.85,3.35
1f96,1f46,1f3e,-1.15,2.85,3.25
1f96,1f46,1f3e,-1.15,2.85,3.25
1f94,1f3f,1f3c,-1.05,3.2,3.35
1f99,1f45,1f3d,-1.3,2.9,3.3
1f8b,1f42,1f3a,-0.6,3.05,3.45
1f94,1f3f,1f3f,-1.05,3.2,3.2
1f94,1f3f,1f3f,-1.05,3.2,3.2
1f8d,1f45,1f3e,-0.7,2.9,3.25
1f90,1f40,1f35,-0.85,3.15,   
